Fecha,Docto,Folio,TipoMovimiento,Almacen,Entradas,Salidas,Existencias,CostoUnitario,CantPorCostear,Capas,CodigoProducto,DescripcionProducto,Unidad,Últ.Compra,ControlAlmacen,MinStock,MaxStock,ExistenciaTotal
28/Oct/2019,RECEP00256,3470,Compras,1,2790.0,0.0,5306.16,2.47312,0.0,0.0,AL8020-23,ALAMBRE 8020 CAL.23,MT,18/Sep/2023,D,697.5,1395.0,2157.44
22/Oct/2019,RECEP00232,3165,Compras,1,2790.0,0.0,2874.16,2.47312,0.0,0.0,AL8020-23,ALAMBRE 8020 CAL.23,MT,18/Sep/2023,D,697.5,1395.0,2157.44
08/Oct/2019,RECEP00164,2203,Compras,1,465.0,0.0,466.56,2.47312,0.0,0.0,AL8020-23,ALAMBRE 8020 CAL.23,MT,18/Sep/2023,D,697.5,1395.0,2157.44
11/Oct/2019,RECEP00185,2533,Compras,1,20.0,0.0,23.0,490.0,0.0,0.0,BCERCOCMM3,BLOCK CONEXION P/ CABEZA MAR 3 TERM,PZ,13/Feb/2023,I,20.0,40.0,20.0
05/Dic/2019,RECEP00414,6175,Compras,1,10.0,0.0,10.0,22.0,0.0,0.0,BAY2G1/4,"BAYONETA 2 GIROS 1/4""ØX17.5MM",PZ,30/Ago/2023,G,30.0,60.0,50.0
18/Dic/2019,RECEP00477,6857,Compras,1,60.0,0.0,65.44,750.0,0.0,0.0,MIC-0.4,MICA RIGIDA GRIS 1MT X 1.20 MT,M2,30/Ago/2023,Q,10.0,40.0,172.297
27/Nov/2019,RECEP00386,5495,Compras,1,12.0,0.0,15.38,750.0,0.0,0.0,MIC-0.4,MICA RIGIDA GRIS 1MT X 1.20 MT,M2,30/Ago/2023,Q,10.0,40.0,172.297
26/Nov/2019,RECEP00384,5469,Compras,1,12.0,0.0,15.38,750.0,0.0,0.0,MIC-0.4,MICA RIGIDA GRIS 1MT X 1.20 MT,M2,30/Ago/2023,Q,10.0,40.0,172.297
10/Sep/2019,RECEP00048,411,Compras,1,24.0,0.0,30.38,850.0,0.0,0.0,MIC-0.4,MICA RIGIDA GRIS 1MT X 1.20 MT,M2,30/Ago/2023,Q,10.0,40.0,172.297
08/Nov/2019,RECEP00312,4395,Compras,1,116.0,0.0,143.64,18.27586,0.0,0.0,AL8020-14,ALAMBRE 8020 CAL.14,MT,18/Sep/2023,Stock máximo:,50.0,40.0,359.4009
28/Oct/2019,RECEP00254,3468,Compras,1,122.0,0.0,250.0,20.93,0.0,0.0,TUINOX5/16T304C,"TUBING ACERO INOX TIPO 304 - 5/16"" Ø",MT,19/Oct/2023,P,18.0,60.0,177.5
16/Dic/2019,RECEP00464,6727,Compras,1,20.0,0.0,32.0,360.0,0.0,0.0,BUSLAT3/4X1/2X1,"BUSHING DE LATON 3/4X1/2X1""	TUS""",PZ,29/Sep/2023,G,20.0,50.0,50.0
09/Sep/2019,RECEP00042,342,Compras,1,8.0,0.0,86.0,300.0,0.0,0.0,BAY161/4,"BAYONETA 1 GIRO 1/4""ØX17.5MM",PZ,18/Dic/2020,G,30.0,60.0,70.0
30/Ago/2019,RECEP00035,298,Compras,1,10.0,0.0,78.0,600.0,0.0,0.0,BAY161/4,"BAYONETA 1 GIRO 1/4""ØX17.5MM",PZ,18/Dic/2020,G,30.0,60.0,70.0
06/Sep/2019,RECEP00030,266,Compras,1,10.0,0.0,78.0,600.0,0.0,0.0,BAY161/4,"BAYONETA 1 GIRO 1/4""ØX17.5MM",PZ,18/Dic/2020,G,30.0,60.0,70.0
17/Dic/2019,RECEP00468,6803,Compras,1,20.0,0.0,24.0,860.0,0.0,0.0,BCERCOCM4,BLOCK CONEXION P/ CABEZA MAR 4 TERM,PZ,29/Ago/2022,I,10.0,20.0,13.0
30/Ago/2019,RECEP00037,302,Compras,1,200.0,0.0,531.5,19.0,0.0,0.0,CABFV-14250°,CABLE FV CAL.14-250°,MT,05/Oct/2023,C,100.0,200.0,320.0
30/Ago/2019,RECEP00036,300,Compras,1,300.0,0.0,331.5,19.0,0.0,0.0,CABFV-14250°,CABLE FV CAL.14-250°,MT,05/Oct/2023,C,100.0,200.0,320.0
02/Sep/2019,RECEP00003,9,Compras,1,300.0,0.0,531.5,19.0,0.0,0.0,CABFV-14250°,CABLE FV CAL.14-250°,MT,05/Oct/2023,C,100.0,200.0,320.0
02/Sep/2019,RECEP00001,7,Compras,1,200.0,0.0,231.5,19.0,0.0,0.0,CABFV-14250°,CABLE FV CAL.14-250°,MT,05/Oct/2023,C,100.0,200.0,320.0
04/Sep/2019,RECEP00025,151,Compras,1,6.1,0.0,6.1,70.6622,0.002,0.14132,"SOAC1/4X2`1/2""","SOLERA DE A/COMUN 2` 1/2"" X 1/4",MT,08/Ene/2021,P,3.0,6.0,3.45
20/Dic/2019,RECEP00487,6987,Compras,1,100.0,0.0,124.0,1.0,0.0,0.0,TORNOX3/16X11/2G,"TORNILLO C/GOTA INOX STD 3/16X 1` 1/2""	T",PZ,31/Mar/2023,Stock máximo:,0.0,6.0,0.0
14/Nov/2019,RECEP00337,4799,Compras,1,100.0,0.0,110.0,1.0,0.0,0.0,TORNOX3/16X11/2G,"TORNILLO C/GOTA INOX STD 3/16X 1` 1/2""	T",PZ,31/Mar/2023,Stock máximo:,0.0,6.0,0.0
18/Dic/2019,RECEP00477,6857,Compras,1,50.0,0.0,56.0,18.0,0.0,0.0,BUSLAT1/2X5/16X1,"BUSHING DE LATON  1/2X5/16X1""	TUS""",PZ,11/Oct/2023,G,20.0,50.0,91.0
03/Sep/2019,RECEP00013,38,Compras,1,355.0,0.0,534.0,18.0,0.0,0.0,BUSLAT1/2X5/16X1,"BUSHING DE LATON  1/2X5/16X1""	TUS""",PZ,11/Oct/2023,G,20.0,50.0,91.0
30/Oct/2019,RECEP00274,3721,Compras,1,5.0,0.0,5.0,2.45,0.0,0.0,CABCAL18-1POLO,CABLE NEGRO ELECTRICO CAL.18 DE 1,M,07/Mar/2022,MP,0.0,0.0,197.0
25/Oct/2019,RECEP00248,3432,Compras,1,1173.42,0.0,4644.27,2.70577,0.0,0.0,AL8020-22,ALAMBRE 8020 CAL.22,MT,31/Oct/2023,D,553.5,1107.0,2977.4222
21/Oct/2019,RECEP00215,3041,Compras,1,1169.73,0.0,4664.08,2.71003,0.0,0.0,AL8020-22,ALAMBRE 8020 CAL.22,MT,31/Oct/2023,D,553.5,1107.0,2977.4222
30/Ago/2019,RECEP00041,310,Compras,1,1184.49,0.0,3775.95,2.71003,0.0,0.0,AL8020-22,ALAMBRE 8020 CAL.22,MT,31/Oct/2023,D,553.5,1107.0,2977.4222
30/Ago/2019,RECEP00041,310,Compras,1,1199.25,0.0,2591.46,2.71003,0.0,0.0,AL8020-22,ALAMBRE 8020 CAL.22,MT,31/Oct/2023,D,553.5,1107.0,2977.4222
06/Sep/2019,RECEP00027,247,Compras,1,1184.49,0.0,3775.95,2.71003,0.0,0.0,AL8020-22,ALAMBRE 8020 CAL.22,MT,31/Oct/2023,D,553.5,1107.0,2977.4222
06/Sep/2019,RECEP00027,247,Compras,1,1199.25,0.0,2591.46,2.71003,0.0,0.0,AL8020-22,ALAMBRE 8020 CAL.22,MT,31/Oct/2023,D,553.5,1107.0,2977.4222
02/Sep/2019,RECEP00004,10,Compras,1,1184.49,0.0,2387.51,2.71003,0.0,0.0,AL8020-22,ALAMBRE 8020 CAL.22,MT,31/Oct/2023,D,553.5,1107.0,2977.4222
02/Sep/2019,RECEP00004,10,Compras,1,1199.25,0.0,1203.02,2.71003,0.0,0.0,AL8020-22,ALAMBRE 8020 CAL.22,MT,31/Oct/2023,D,553.5,1107.0,2977.4222
06/Nov/2019,RECEP00302,4194,Compras,1,7.431,0.0,9.201,94.19967,0.0,0.0,LAMINEGRA-24,LAMINA NEGRA CAL.24,M2,27/Jun/2023,MP,0.0,0.0,12.4612
19/Sep/2019,RECEP00087,1032,Compras,1,10.0,0.0,10.0,10500.0,0.0,0.0,"PFC2""X24""X36""","PLACA FIBRA CERAMICA 2""X24""X36""",PZ,06/Sep/2023,MP,0.0,0.0,0.0
30/Ago/2019,RECEP00041,310,Compras,1,751.68,0.0,2203.13,3.9597,0.0,0.0,AL8020-20,ALAMBRE 8020 CAL.20,MT,14/Jul/2023,D,348.0,696.0,1500.2348
30/Ago/2019,RECEP00041,310,Compras,1,747.04,0.0,1451.45,3.9597,0.0,0.0,AL8020-20,ALAMBRE 8020 CAL.20,MT,14/Jul/2023,D,348.0,696.0,1500.2348
06/Sep/2019,RECEP00027,247,Compras,1,751.68,0.0,2203.13,3.9597,0.0,0.0,AL8020-20,ALAMBRE 8020 CAL.20,MT,14/Jul/2023,D,348.0,696.0,1500.2348
06/Sep/2019,RECEP00027,247,Compras,1,747.04,0.0,1451.45,3.9597,0.0,0.0,AL8020-20,ALAMBRE 8020 CAL.20,MT,14/Jul/2023,D,348.0,696.0,1500.2348
02/Sep/2019,RECEP00004,10,Compras,1,751.68,0.0,1501.76,3.96552,0.0,0.0,AL8020-20,ALAMBRE 8020 CAL.20,MT,14/Jul/2023,D,348.0,696.0,1500.2348
02/Sep/2019,RECEP00004,10,Compras,1,747.04,0.0,750.08,3.96552,0.0,0.0,AL8020-20,ALAMBRE 8020 CAL.20,MT,14/Jul/2023,D,348.0,696.0,1500.2348
15/Nov/2019,RECEP00346,4904,Compras,1,21.0,0.0,22.4,420.0,0.0,0.0,ESPGS3/8,"ESPAGUETI FV C/SILICON 3/8""	""	MT""",M,07/Oct/2022,MP,0.0,0.0,97.05
21/Oct/2019,RECEP00217,3043,Compras,1,10.0,0.0,11.0,9900.0,0.0,0.0,TE0056,TERMOSTATO R. SHAW C/TOPE  50° A 300°C,PZ,10/Nov/2023,Stock máximo:,0.0,0.0,8.0
10/Dic/2019,RECEP00438,6456,Compras,1,100.0,0.0,157.0,150.0,0.0,0.0,CERCAF-1/4,"CERAMICO CAFE P/CARTUCHO 1/4""ØX10CM",PZ,07/Nov/2023,I,50.0,100.0,202.0
09/Oct/2019,RECEP00171,2326,Compras,1,1852.5,0.0,2752.5,10.90333,0.0,0.0,ALDSD-8,ALAMBRE DSD CAL.8,MT,14/Mar/2023,Stock máximo:,630.0,100.0,949.93
27/Nov/2019,RECEP00386,5495,Compras,1,50.0,0.0,50.0,1080.0,0.0,0.0,MNV05X120X100,HOJA MICANITA COL VERDE,M2,15/May/2023,MP,0.0,0.0,4.0
26/Nov/2019,RECEP00384,5469,Compras,1,40.0,0.0,40.0,1080.0,0.0,0.0,MNV05X120X100,HOJA MICANITA COL VERDE,M2,15/May/2023,MP,0.0,0.0,4.0
05/Sep/2019,RECEP00026,194,Compras,1,300.0,0.0,418.0,10.0,0.0,0.0,CERCAR3/4,"CERAMICO CAFE P/CARTUCHO 3/4""ØX10CM",PZ,14/Abr/2023,I,100.0,200.0,263.0
20/Dic/2019,RECEP00484,6975,Compras,1,50.0,0.0,52.0,100.0,0.0,0.0,CER0022,BLOCK CERAMICO 2 PARES 10 AMP,PZ,10/Jul/2023,B,20.0,40.0,59.0
13/Dic/2019,RECEP00455,6651,Compras,1,40.0,0.0,43.0,100.0,0.0,0.0,CER0022,BLOCK CERAMICO 2 PARES 10 AMP,PZ,10/Jul/2023,B,20.0,40.0,59.0
10/Dic/2019,RECEP00433,6451,Compras,1,10.0,0.0,19.0,100.0,0.0,0.0,CER0022,BLOCK CERAMICO 2 PARES 10 AMP,PZ,10/Jul/2023,B,20.0,40.0,59.0
21/Nov/2019,RECEP00372,5182,Compras,1,20.0,0.0,24.0,100.0,0.0,0.0,CER0022,BLOCK CERAMICO 2 PARES 10 AMP,PZ,10/Jul/2023,B,20.0,40.0,59.0
14/Oct/2019,RECEP00188,2606,Compras,1,1000.0,0.0,1008.0,0.259,643.0,166.537,TUERCA1/4G,"TUERCA GALV STD 1/4""	TUS""",PZ,14/Oct/2019,MP,0.0,0.0,1298.0
07/Nov/2019,RECEP00307,4310,Compras,1,1.0,0.0,1.0,700.0,0.0,0.0,VA00001,PLACA CERAMICA ACANALADA DE 8,pz,22/Dic/2022,PT,5.0,10.0,0.0
05/Nov/2019,RECEP00292,4117,Compras,1,1.0,0.0,1.0,700.0,0.0,0.0,VA00001,PLACA CERAMICA ACANALADA DE 8,pz,22/Dic/2022,PT,5.0,10.0,0.0
11/Sep/2019,RECEP00061,584,Compras,1,1.0,0.0,1.0,600.0,0.0,0.0,VA00001,PLACA CERAMICA ACANALADA DE 8,pz,22/Dic/2022,PT,5.0,10.0,0.0
10/Dic/2019,RECEP00434,6452,Compras,1,300.0,0.0,403.5,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
25/Oct/2019,RECEP00248,3432,Compras,1,100.0,0.0,285.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
21/Oct/2019,RECEP00215,3041,Compras,1,100.0,0.0,391.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
18/Oct/2019,RECEP00212,2987,Compras,1,200.0,0.0,291.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
24/Sep/2019,RECEP00109,1301,Compras,1,250.0,0.0,476.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
30/Ago/2019,RECEP00036,300,Compras,1,300.0,0.0,315.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
02/Sep/2019,RECEP00003,9,Compras,1,300.0,0.0,315.0,30.0,0.0,0.0,CABFV-12250°,CABLE FV CAL.12-250°,MT,19/Oct/2023,C,100.0,300.0,0.0
14/Oct/2019,RECEP00186,2604,Compras,1,200.0,0.0,217.0,0.65,120.0,780.0,TUERCAM6,TUERCA INOX HEXA M6,PZ,14/Oct/2019,MP,100.0,250.0,274.0
10/Dic/2019,RECEP00432,6450,Compras,1,300.0,0.0,750.0,2.25,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
28/Nov/2019,RECEP00396,5611,Compras,1,500.0,0.0,540.0,2.25,0.0,0.0,ZAP0041,ZAPATA OJILLO A.T. CAL 10-12,PZ,31/Oct/2023,M,100.0,300.0,624.0
09/Dic/2019,RECEP00431,6379,Compras,1,400.0,0.0,400.0,24.63,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
14/Oct/2019,RECEP00192,2610,Compras,1,300.0,0.0,379.0,25.07,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
25/Sep/2019,RECEP00114,1368,Compras,1,300.0,0.0,312.0,24.63,0.0,0.0,CABTERMS-20,CABLE P/TERMOPAR MALLA TJ CAL.20,MT,08/Nov/2023,C,200.0,400.0,540.0531
19/Dic/2019,RECEP00481,6911,Compras,1,3.7155,0.0,7.3955,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
14/Nov/2019,RECEP00336,4798,Compras,1,3.7155,0.0,9.4855,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
06/Nov/2019,RECEP00302,4194,Compras,1,7.431,0.0,8.091,417.16996,0.0,0.0,LAMINOXT304-24,LAMINA INOX T304 MATE CAL24 3'X10',M2,15/Jun/2023,Q,2.0,3.0,0.0
11/Oct/2019,RECEP00182,2517,Compras,1,625.8,0.0,625.8,1.95238,0.0,0.0,ALDSD-19,ALAMBRE DSD CAL.19,M,24/Jul/2023,MP,0.0,0.0,1436.4807
04/Dic/2019,RECEP00412,6072,Compras,1,7.431,0.0,12.431,350.96105,0.0,0.0,LAMIESPEJO-26,LAMINA ACABADO ESPEJO CAL.26,M2,18/Mar/2020,Q,2.0,3.0,0.651
20/Dic/2019,RECEP00488,6999,Compras,1,10.0,0.0,14.0,2000.0,0.0,0.0,BB1 1/2X1/2-300W,"BOQUILLA 11/2X1""1/2"" 300W 240V""",PZ,13/Oct/2023,Stock máximo:,0.0,3.0,10.0
02/Dic/2019,RECEP00408,5869,Compras,1,5.0,0.0,6.0,2000.0,0.0,0.0,BB1 1/2X1/2-300W,"BOQUILLA 11/2X1""1/2"" 300W 240V""",PZ,13/Oct/2023,Stock máximo:,0.0,3.0,10.0
06/Nov/2019,RECEP00299,4191,Compras,1,5.0,0.0,10.0,2000.0,0.0,0.0,BB1 1/2X1/2-300W,"BOQUILLA 11/2X1""1/2"" 300W 240V""",PZ,13/Oct/2023,Stock máximo:,0.0,3.0,10.0
06/Nov/2019,RECEP00299,4191,Compras,1,5.0,0.0,5.0,2000.0,0.0,0.0,BB1 1/2X1/2-300W,"BOQUILLA 11/2X1""1/2"" 300W 240V""",PZ,13/Oct/2023,Stock máximo:,0.0,3.0,10.0
30/Ago/2019,RECEP00054,514,Compras,1,500.0,0.0,1117.0,0.65,0.0,0.0,TORGA3/16X1/4,TORNILLO C/GOTA GALV STD,PZ,26/Sep/2023,Stock máximo:,0.0,3.0,44.0
07/Oct/2019,RECEP00159,2120,Compras,1,2000.0,0.0,2000.0,2.0,0.0,0.0,ALEREC205/16,"ALETA RECTAN C/2 ORIFICIOS Ø5/16""	TUS""",PZ,02/Sep/2021,F,200.0,500.0,0.0
30/Ago/2019,RECEP00039,306,Compras,1,10800.0,0.0,11618.0,2.0,0.0,0.0,ALEREC205/16,"ALETA RECTAN C/2 ORIFICIOS Ø5/16""	TUS""",PZ,02/Sep/2021,F,200.0,500.0,0.0
02/Sep/2019,RECEP00005,11,Compras,1,10800.0,0.0,11818.0,2.0,0.0,0.0,ALEREC205/16,"ALETA RECTAN C/2 ORIFICIOS Ø5/16""	TUS""",PZ,02/Sep/2021,F,200.0,500.0,0.0
19/Nov/2019,RECEP00357,4999,Compras,1,50.0,0.0,82.52,600.0,0.0,0.0,OXIMAGCAR,OXIDO DE MAGNESIO P/CARTUCHOS,KG,21/Ago/2023,Stock máximo:,10.0,500.0,7.9446
27/Nov/2019,RECEP00401,5702,Compras,1,1000.0,0.0,2648.0,0.1724,0.0,0.0,RONPLAM3INOX,RONDANA PLANA GALV M3,PZ,28/Abr/2023,Stock máximo:,0.0,500.0,738.0
04/Sep/2019,RECEP00021,138,Compras,1,1000.0,0.0,2700.0,0.08,0.0,0.0,RONPLAM3INOX,RONDANA PLANA GALV M3,PZ,28/Abr/2023,Stock máximo:,0.0,500.0,738.0
20/Dic/2019,RECEP00486,6982,Compras,1,200.0,0.0,667.0,0.66,0.0,0.0,TUERINOXH3/16,"TUERCA INOX HEXA STD 3/16""	TUS""",PZ,14/Ago/2023,MP,100.0,250.0,650.0
30/Ago/2019,RECEP00054,514,Compras,1,500.0,0.0,2350.0,0.64,0.0,0.0,TUERINOXH3/16,"TUERCA INOX HEXA STD 3/16""	TUS""",PZ,14/Ago/2023,MP,100.0,250.0,650.0
02/Sep/2019,RECEP00007,13,Compras,1,1000.0,0.0,2000.0,0.64,0.0,0.0,TUERINOXH3/16,"TUERCA INOX HEXA STD 3/16""	TUS""",PZ,14/Ago/2023,MP,100.0,250.0,650.0
17/Dic/2019,RECEP00469,6804,Compras,1,100.0,0.0,222.5,25.21,0.0,0.0,CABTERKPVC-20,CABLE P/TERMOPAR PVC TK CAL.20,M,08/Nov/2023,MP,0.0,0.0,300.0
04/Oct/2019,RECEP00151,1990,Compras,1,20.0,0.0,47.0,700.0,0.0,0.0,CAJCONG1,"CAJA CONEXION GRANDE NARANJA 1 Ø""",PZ,29/Sep/2023,K,5.0,15.0,49.0
04/Oct/2019,RECEP00150,1989,Compras,1,25.0,0.0,27.0,700.0,0.0,0.0,CAJCONG1,"CAJA CONEXION GRANDE NARANJA 1 Ø""",PZ,29/Sep/2023,K,5.0,15.0,49.0
10/Dic/2019,RECEP00433,6451,Compras,1,300.0,0.0,437.0,1.66,0.0,0.0,ZAP0059,ZAPATA HEMBRA A.T. CAL 16-14,PZ,05/May/2022,M,100.0,300.0,68.0
10/Dic/2019,RECEP00434,6452,Compras,1,100.0,0.0,109.0,71.38,0.0,0.0,CABFV-8,CABLE FV CAL.8-250°,MT,31/Oct/2023,C,100.0,300.0,128.4
10/Dic/2019,RECEP00433,6451,Compras,1,300.0,0.0,804.0,1.66,0.0,0.0,ZAP0004,ZAPATA OJILLO A.T. DESNUDA CAL 14-16,PZ,08/Nov/2023,M,100.0,300.0,1121.0
29/Nov/2019,RECEP00403,5765,Compras,1,500.0,0.0,504.0,1.66,0.0,0.0,ZAP0004,ZAPATA OJILLO A.T. DESNUDA CAL 14-16,PZ,08/Nov/2023,M,100.0,300.0,1121.0
06/Sep/2019,RECEP00029,265,Compras,1,200.0,0.0,638.0,1.66,0.0,0.0,ZAP0004,ZAPATA OJILLO A.T. DESNUDA CAL 14-16,PZ,08/Nov/2023,M,100.0,300.0,1121.0
18/Dic/2019,RECEP00477,6857,Compras,1,20.0,0.0,39.0,400.0,0.0,0.0,BUSLAT3/4X7/16X1,"BUSHING DE LATON 3/4X7/16X1""	TUS""",PZ,06/Abr/2022,G,20.0,50.0,22.0
16/Dic/2019,RECEP00464,6727,Compras,1,10.0,0.0,19.0,400.0,0.0,0.0,BUSLAT3/4X7/16X1,"BUSHING DE LATON 3/4X7/16X1""	TUS""",PZ,06/Abr/2022,G,20.0,50.0,22.0
20/Dic/2019,RECEP00483,6937,Compras,1,20.0,0.0,36.82,22.275,0.0,0.0,BAREDINOX1/4C,"BARRA REDONDA INOX 1/4 Ø""",M,27/Feb/2023,MP,0.0,0.0,2.802
20/Dic/2019,RECEP00482,6935,Compras,1,20.0,0.0,36.82,22.275,0.0,0.0,BAREDINOX1/4C,"BARRA REDONDA INOX 1/4 Ø""",M,27/Feb/2023,MP,0.0,0.0,2.802
13/Dic/2019,RECEP00461,6658,Compras,1,20.0,0.0,30.42,22.0,0.0,0.0,BAREDINOX1/4C,"BARRA REDONDA INOX 1/4 Ø""",M,27/Feb/2023,MP,0.0,0.0,2.802
05/Dic/2019,RECEP00415,6176,Compras,1,10.0,0.0,10.42,22.0,0.0,0.0,BAREDINOX1/4C,"BARRA REDONDA INOX 1/4 Ø""",M,27/Feb/2023,MP,0.0,0.0,2.802
15/Nov/2019,RECEP00350,4909,Compras,1,8.0,0.0,8.92,22.0,0.0,0.0,BAREDINOX1/4C,"BARRA REDONDA INOX 1/4 Ø""",M,27/Feb/2023,MP,0.0,0.0,2.802
04/Oct/2019,RECEP00156,2051,Compras,1,5.0,0.0,13.0,4150.0,0.0,0.0,TAPLAT2NPT,"TAPON LATON NPT  2""	TUS""",PZ,13/Sep/2023,E,5.0,10.0,5.0
25/Sep/2019,RECEP00115,1369,Compras,1,15.0,0.0,25.0,4150.0,0.0,0.0,TAPLAT2NPT,"TAPON LATON NPT  2""	TUS""",PZ,13/Sep/2023,E,5.0,10.0,5.0
17/Dic/2019,RECEP00472,6807,Compras,1,3.0,0.0,4.77,5240.675,0.0,0.0,SOLPLAT-1/16,"VARILLA SOLDADURA/PLATA 1/16ØX18""",PZ,31/Oct/2023,Stock máximo:,0.0,10.0,152.209
30/Oct/2019,RECEP00275,3725,Compras,1,5.01,0.0,5.71,54350.0,0.0,0.0,SOLPLAT-1/16,"VARILLA SOLDADURA/PLATA 1/16ØX18""",PZ,31/Oct/2023,Stock máximo:,0.0,10.0,152.209
04/Oct/2019,RECEP00157,2054,Compras,1,2.0,0.0,3.29,55110.0,0.0,0.0,SOLPLAT-1/16,"VARILLA SOLDADURA/PLATA 1/16ØX18""",PZ,31/Oct/2023,Stock máximo:,0.0,10.0,152.209
04/Oct/2019,RECEP00141,1979,Compras,1,2.0,0.0,3.32,55000.0,0.0,0.0,SOLPLAT-1/16,"VARILLA SOLDADURA/PLATA 1/16ØX18""",PZ,31/Oct/2023,Stock máximo:,0.0,10.0,152.209
30/Ago/2019,RECEP00040,308,Compras,1,3.0,0.0,4.96,55000.0,0.0,0.0,SOLPLAT-1/16,"VARILLA SOLDADURA/PLATA 1/16ØX18""",PZ,31/Oct/2023,Stock máximo:,0.0,10.0,152.209
03/Sep/2019,RECEP00009,23,Compras,1,3.0,0.0,5.02,55000.0,0.0,0.0,SOLPLAT-1/16,"VARILLA SOLDADURA/PLATA 1/16ØX18""",PZ,31/Oct/2023,Stock máximo:,0.0,10.0,152.209
28/Oct/2019,RECEP00255,3469,Compras,1,244.0,0.0,528.6001,36.77,0.0,0.0,TUINOX1/2T304C,"TUBING ACERO INOX TIPO 304 - 1/2"" Ø",MT,19/Oct/2023,P,60.0,600.0,395.202
28/Oct/2019,RECEP00254,3468,Compras,1,244.0,0.0,284.6001,36.77,0.0,0.0,TUINOX1/2T304C,"TUBING ACERO INOX TIPO 304 - 1/2"" Ø",MT,19/Oct/2023,P,60.0,600.0,395.202
28/Oct/2019,RECEP00253,3467,Compras,1,36.6,0.0,40.6001,36.77,0.0,0.0,TUINOX1/2T304C,"TUBING ACERO INOX TIPO 304 - 1/2"" Ø",MT,19/Oct/2023,P,60.0,600.0,395.202
10/Dic/2019,RECEP00434,6452,Compras,1,200.0,0.0,474.0,450.0,0.0,0.0,CABFV-10250°,CABLE FV CAL.10-250°,M,03/Ago/2023,MP,0.0,0.0,8.0
21/Nov/2019,RECEP00367,5177,Compras,1,300.0,0.0,325.0,450.0,0.0,0.0,CABFV-10250°,CABLE FV CAL.10-250°,M,03/Ago/2023,MP,0.0,0.0,8.0
08/Nov/2019,RECEP00314,4397,Compras,1,100.0,0.0,100.0,450.0,0.0,0.0,CABFV-10250°,CABLE FV CAL.10-250°,M,03/Ago/2023,MP,0.0,0.0,8.0
10/Dic/2019,RECEP00433,6451,Compras,1,100.0,0.0,109.9,30.0,0.0,0.0,CABPT100 3 HILOS,CABLE P/PT100 3 HILOS FORRO TEFLON,MT,16/Oct/2023,C,200.0,400.0,313.8
30/Oct/2019,RECEP00278,3728,Compras,1,300.0,0.0,451.5,52.0,0.0,0.0,CABFVNP-12,CABLE FV CAL.12-500°,MT,19/Oct/2023,C,100.0,300.0,350.0
29/Oct/2019,RECEP00264,3610,Compras,1,400.0,0.0,551.5,52.0,0.0,0.0,CABFVNP-12,CABLE FV CAL.12-500°,MT,19/Oct/2023,C,100.0,300.0,350.0
25/Oct/2019,RECEP00248,3432,Compras,1,100.0,0.0,251.5,52.0,0.0,0.0,CABFVNP-12,CABLE FV CAL.12-500°,MT,19/Oct/2023,C,100.0,300.0,350.0
21/Oct/2019,RECEP00215,3041,Compras,1,100.0,0.0,251.5,52.0,0.0,0.0,CABFVNP-12,CABLE FV CAL.12-500°,MT,19/Oct/2023,C,100.0,300.0,350.0
30/Ago/2019,RECEP00036,300,Compras,1,100.0,0.0,265.5,52.0,0.0,0.0,CABFVNP-12,CABLE FV CAL.12-500°,MT,19/Oct/2023,C,100.0,300.0,350.0
02/Sep/2019,RECEP00003,9,Compras,1,100.0,0.0,275.5,52.0,0.0,0.0,CABFVNP-12,CABLE FV CAL.12-500°,MT,19/Oct/2023,C,100.0,300.0,350.0
11/Dic/2019,RECEP00450,6544,Compras,1,50.0,0.0,53.25,29.75,0.0,0.0,ESPAINOX3/16,"ESPARRAGO A/INOX 3/16X 1 MT LONG""",PZ,26/Sep/2023,Stock máximo:,3.0,300.0,22.08
